challenge_id,class
TRAIN072637,ungradeable
TRAIN005812,ungradeable
TRAIN076475,ungradeable
TRAIN088072,ungradeable
TRAIN077754,ungradeable
TRAIN098686,ungradeable
TRAIN051409,ungradeable
TRAIN017660,ungradeable
TRAIN034779,ungradeable
TRAIN004953,ungradeable
TRAIN077492,ungradeable
TRAIN010655,ungradeable
TRAIN052345,ungradeable
TRAIN075197,ungradeable
TRAIN014047,ungradeable
TRAIN051507,ungradeable
TRAIN073658,ungradeable
TRAIN001352,ungradeable
TRAIN018996,ungradeable
TRAIN042142,ungradeable
TRAIN044646,ungradeable
TRAIN054172,ungradeable
TRAIN040449,ungradeable
TRAIN069369,ungradeable
TRAIN051613,ungradeable
TRAIN058447,ungradeable
TRAIN086398,ungradeable
TRAIN035785,ungradeable
TRAIN091449,ungradeable
TRAIN058567,ungradeable
TRAIN030922,ungradeable
TRAIN045034,ungradeable
TRAIN013039,ungradeable
TRAIN045659,ungradeable
TRAIN100319,ungradeable
TRAIN044785,ungradeable
TRAIN096012,ungradeable
TRAIN068850,ungradeable
TRAIN059722,ungradeable
TRAIN030565,ungradeable
TRAIN032396,ungradeable
TRAIN047999,ungradeable
TRAIN069169,ungradeable
TRAIN045773,ungradeable
TRAIN051559,ungradeable
TRAIN084951,ungradeable
TRAIN063864,ungradeable
TRAIN072729,ungradeable
TRAIN029579,ungradeable
TRAIN055555,ungradeable
TRAIN089305,ungradeable
TRAIN101073,ungradeable
TRAIN052524,ungradeable
TRAIN003371,ungradeable
TRAIN072406,ungradeable
TRAIN023111,ungradeable
TRAIN072852,ungradeable
TRAIN010157,ungradeable
TRAIN082750,ungradeable
TRAIN020159,ungradeable
TRAIN050751,ungradeable
TRAIN092520,ungradeable
TRAIN037844,ungradeable
TRAIN021126,ungradeable
TRAIN024903,ungradeable
TRAIN084407,ungradeable
TRAIN060906,ungradeable
TRAIN022567,ungradeable
TRAIN009608,ungradeable
TRAIN018626,ungradeable
TRAIN079192,ungradeable
TRAIN034173,ungradeable
TRAIN030435,ungradeable
TRAIN086104,ungradeable
TRAIN000495,ungradeable
TRAIN020950,ungradeable
TRAIN026773,ungradeable
TRAIN057299,ungradeable
TRAIN060638,ungradeable
TRAIN082972,ungradeable
TRAIN057766,ungradeable
TRAIN052727,ungradeable
TRAIN038721,ungradeable
TRAIN071861,ungradeable
TRAIN034844,ungradeable
TRAIN027109,ungradeable
TRAIN076796,ungradeable
TRAIN088914,ungradeable
TRAIN073732,ungradeable
TRAIN031900,ungradeable
TRAIN006214,ungradeable
TRAIN045760,ungradeable
TRAIN045961,ungradeable
TRAIN041090,ungradeable
TRAIN059973,ungradeable
TRAIN056722,ungradeable
TRAIN015842,ungradeable
TRAIN023181,ungradeable
TRAIN071770,ungradeable
TRAIN057155,ungradeable
TRAIN091577,ungradeable
TRAIN056608,ungradeable
TRAIN016016,ungradeable
TRAIN034037,ungradeable
TRAIN066576,ungradeable
TRAIN052822,ungradeable
TRAIN012583,ungradeable
TRAIN082078,ungradeable
TRAIN026164,ungradeable
TRAIN089481,ungradeable
TRAIN095852,ungradeable
TRAIN096863,ungradeable
TRAIN030311,ungradeable
TRAIN063516,ungradeable
TRAIN006776,ungradeable
TRAIN064809,ungradeable
TRAIN015055,ungradeable
TRAIN067044,ungradeable
TRAIN008738,ungradeable
TRAIN075883,ungradeable
TRAIN101304,ungradeable
TRAIN021364,ungradeable
TRAIN083928,ungradeable
TRAIN089704,ungradeable
TRAIN078176,ungradeable
TRAIN036193,ungradeable
TRAIN064628,ungradeable
TRAIN006313,ungradeable
TRAIN045617,ungradeable
TRAIN037054,ungradeable
TRAIN011695,ungradeable
TRAIN093269,ungradeable
TRAIN075103,ungradeable
TRAIN048067,ungradeable
TRAIN006821,ungradeable
TRAIN005331,ungradeable
TRAIN045799,ungradeable
TRAIN064387,ungradeable
TRAIN088777,ungradeable
TRAIN060122,ungradeable
TRAIN003256,ungradeable
TRAIN032001,ungradeable
TRAIN016815,ungradeable
TRAIN071523,ungradeable
TRAIN014801,ungradeable
TRAIN018136,ungradeable
TRAIN013762,ungradeable
TRAIN047786,ungradeable
TRAIN054601,ungradeable
TRAIN054376,ungradeable
TRAIN081223,ungradeable
TRAIN095462,ungradeable
TRAIN006938,ungradeable
TRAIN015225,ungradeable
TRAIN075050,ungradeable
TRAIN013571,ungradeable
TRAIN021668,ungradeable
TRAIN033077,ungradeable
TRAIN057436,ungradeable
TRAIN056534,ungradeable
TRAIN008303,ungradeable
TRAIN073008,ungradeable
TRAIN064996,ungradeable
TRAIN017884,ungradeable
TRAIN082363,ungradeable
TRAIN019784,ungradeable
TRAIN018045,ungradeable
TRAIN057777,ungradeable
TRAIN069226,ungradeable
TRAIN010668,ungradeable
TRAIN040302,ungradeable
TRAIN056178,ungradeable
TRAIN027951,ungradeable
TRAIN012185,ungradeable
TRAIN046833,ungradeable
TRAIN085886,ungradeable
TRAIN058403,ungradeable
TRAIN033891,ungradeable
TRAIN028384,ungradeable
TRAIN048216,ungradeable
TRAIN018851,ungradeable
TRAIN061343,ungradeable
TRAIN075015,ungradeable
TRAIN092339,ungradeable
TRAIN066835,ungradeable
TRAIN080049,ungradeable
TRAIN048363,ungradeable
TRAIN068845,ungradeable
TRAIN009415,ungradeable
TRAIN097337,ungradeable
TRAIN075476,ungradeable
TRAIN023075,ungradeable
TRAIN022471,ungradeable
TRAIN021442,ungradeable
TRAIN001657,ungradeable
TRAIN081189,ungradeable
TRAIN100751,ungradeable
TRAIN023962,ungradeable
TRAIN016358,ungradeable
TRAIN029406,ungradeable
TRAIN043776,ungradeable
TRAIN078346,ungradeable
TRAIN020910,ungradeable
TRAIN028451,ungradeable
TRAIN096596,ungradeable
TRAIN100370,ungradeable
TRAIN031880,ungradeable
TRAIN020171,ungradeable
TRAIN011754,ungradeable
TRAIN012975,ungradeable
TRAIN037436,ungradeable
TRAIN009724,ungradeable
TRAIN078129,ungradeable
TRAIN099410,ungradeable
TRAIN084606,ungradeable
TRAIN013201,ungradeable
TRAIN093836,ungradeable
TRAIN022844,ungradeable
TRAIN076623,ungradeable
TRAIN074823,ungradeable
TRAIN075338,ungradeable
TRAIN012925,ungradeable
TRAIN035226,ungradeable
TRAIN010888,ungradeable
TRAIN032713,ungradeable
TRAIN088559,ungradeable
TRAIN001582,ungradeable
TRAIN041193,ungradeable
TRAIN033740,ungradeable
TRAIN090206,ungradeable
TRAIN001135,ungradeable
TRAIN097559,ungradeable
TRAIN080817,ungradeable
TRAIN036509,ungradeable
TRAIN011262,ungradeable
TRAIN067246,ungradeable
TRAIN094081,ungradeable
TRAIN025523,ungradeable
TRAIN088475,ungradeable
TRAIN090529,ungradeable
TRAIN007311,ungradeable
TRAIN015483,ungradeable
TRAIN098724,ungradeable
TRAIN088641,ungradeable
TRAIN035949,ungradeable
TRAIN089992,ungradeable
TRAIN042144,ungradeable
TRAIN087739,ungradeable
TRAIN045233,ungradeable
TRAIN099284,ungradeable
TRAIN087547,ungradeable
TRAIN028137,ungradeable
TRAIN051936,ungradeable
TRAIN035554,ungradeable
TRAIN085449,ungradeable
TRAIN085373,ungradeable
TRAIN065496,ungradeable
TRAIN044156,ungradeable
TRAIN080388,ungradeable
TRAIN046059,ungradeable
TRAIN005800,ungradeable
TRAIN016608,ungradeable
TRAIN049021,ungradeable
TRAIN068377,ungradeable
TRAIN003613,ungradeable
TRAIN061529,ungradeable
TRAIN006592,ungradeable
TRAIN007031,ungradeable
TRAIN020551,ungradeable
TRAIN016968,ungradeable
TRAIN035683,ungradeable
TRAIN013235,ungradeable
TRAIN043323,ungradeable
TRAIN003485,ungradeable
TRAIN065848,ungradeable
TRAIN026087,ungradeable
TRAIN021741,ungradeable
TRAIN060722,ungradeable
TRAIN042331,ungradeable
TRAIN087754,ungradeable
TRAIN017824,ungradeable
TRAIN063443,ungradeable
TRAIN088996,ungradeable
TRAIN048211,ungradeable
TRAIN044573,ungradeable
TRAIN026387,ungradeable
TRAIN098328,ungradeable
TRAIN009766,ungradeable
TRAIN051985,ungradeable
TRAIN055421,ungradeable
TRAIN037321,ungradeable
TRAIN096834,ungradeable
TRAIN048566,ungradeable
TRAIN085686,ungradeable
TRAIN098995,ungradeable
TRAIN028289,ungradeable
TRAIN001031,ungradeable
TRAIN098816,ungradeable
TRAIN099863,ungradeable
TRAIN000076,ungradeable
TRAIN036292,ungradeable
TRAIN012558,ungradeable
TRAIN077543,ungradeable
TRAIN048043,ungradeable
TRAIN100839,ungradeable
TRAIN094410,ungradeable
TRAIN032815,ungradeable
TRAIN084193,ungradeable
TRAIN050047,ungradeable
TRAIN045381,ungradeable
TRAIN051569,ungradeable
TRAIN098637,ungradeable
TRAIN067522,ungradeable
TRAIN093620,ungradeable
TRAIN017961,ungradeable
TRAIN077474,ungradeable
TRAIN012102,ungradeable
TRAIN007660,ungradeable
TRAIN079509,ungradeable
TRAIN042926,ungradeable
TRAIN014082,ungradeable
TRAIN064953,ungradeable
TRAIN077497,ungradeable
TRAIN069224,ungradeable
TRAIN085805,ungradeable
TRAIN051758,ungradeable
TRAIN027166,ungradeable
TRAIN084689,ungradeable
TRAIN039282,ungradeable
TRAIN003276,ungradeable
TRAIN003870,ungradeable
TRAIN013211,ungradeable
TRAIN030831,ungradeable
TRAIN064476,ungradeable
TRAIN100433,ungradeable
TRAIN068666,ungradeable
TRAIN077420,ungradeable
TRAIN027199,ungradeable
TRAIN049314,ungradeable
TRAIN054326,ungradeable
TRAIN019759,ungradeable
TRAIN035412,ungradeable
TRAIN012861,ungradeable
TRAIN086547,ungradeable
TRAIN059801,ungradeable
TRAIN053999,ungradeable
TRAIN099819,ungradeable
TRAIN024628,ungradeable
TRAIN071649,ungradeable
TRAIN074068,ungradeable
TRAIN077805,ungradeable
TRAIN046354,ungradeable
TRAIN081701,ungradeable
TRAIN098162,ungradeable
TRAIN069034,ungradeable
TRAIN012435,ungradeable
TRAIN093222,ungradeable
TRAIN035021,ungradeable
TRAIN071124,ungradeable
TRAIN049793,ungradeable
TRAIN097246,ungradeable
TRAIN028657,ungradeable
TRAIN036363,ungradeable
TRAIN073141,ungradeable
TRAIN009848,ungradeable
TRAIN099111,ungradeable
TRAIN053838,ungradeable
TRAIN052596,ungradeable
TRAIN077264,ungradeable
TRAIN037093,ungradeable
TRAIN008551,ungradeable
TRAIN054707,ungradeable
TRAIN004100,ungradeable
TRAIN009221,ungradeable
TRAIN027098,ungradeable
TRAIN055617,ungradeable
TRAIN017550,ungradeable
TRAIN002011,ungradeable
TRAIN084162,ungradeable
TRAIN019319,ungradeable
TRAIN084282,ungradeable
TRAIN072241,ungradeable
TRAIN049358,ungradeable
TRAIN099865,ungradeable
TRAIN045450,ungradeable
TRAIN083683,ungradeable
TRAIN076160,ungradeable
TRAIN057280,ungradeable
TRAIN040490,ungradeable
TRAIN027775,ungradeable
TRAIN072851,ungradeable
TRAIN071326,ungradeable
TRAIN045462,ungradeable
TRAIN084985,ungradeable
TRAIN099799,ungradeable
TRAIN070954,ungradeable
TRAIN079295,ungradeable
TRAIN040997,ungradeable
TRAIN083267,ungradeable
TRAIN097427,ungradeable
TRAIN098120,ungradeable
TRAIN100781,ungradeable
TRAIN067355,ungradeable
TRAIN071025,ungradeable
TRAIN061454,ungradeable
TRAIN030981,ungradeable
TRAIN049244,ungradeable
TRAIN065235,ungradeable
TRAIN057637,ungradeable
TRAIN073738,ungradeable
TRAIN046614,ungradeable
TRAIN053824,ungradeable
TRAIN038897,ungradeable
TRAIN047176,ungradeable
TRAIN005161,ungradeable
TRAIN012419,ungradeable
TRAIN061568,ungradeable
TRAIN042687,ungradeable
TRAIN096908,ungradeable
TRAIN008737,ungradeable
TRAIN088522,ungradeable
TRAIN084891,ungradeable
TRAIN028909,ungradeable
TRAIN081595,ungradeable
TRAIN053015,ungradeable
TRAIN005419,ungradeable
TRAIN029357,ungradeable
TRAIN073453,ungradeable
TRAIN017234,ungradeable
TRAIN001550,ungradeable
TRAIN061416,ungradeable
TRAIN018348,ungradeable
TRAIN024606,ungradeable
TRAIN097677,ungradeable
TRAIN099161,ungradeable
TRAIN072358,ungradeable
TRAIN090130,ungradeable
TRAIN095625,ungradeable
TRAIN099935,ungradeable
TRAIN078646,ungradeable
TRAIN002989,ungradeable
TRAIN030634,ungradeable
TRAIN049893,ungradeable
TRAIN051109,ungradeable
TRAIN082672,ungradeable
TRAIN036676,ungradeable
TRAIN039898,ungradeable
TRAIN073131,ungradeable
TRAIN085832,ungradeable
TRAIN009874,ungradeable
TRAIN030180,ungradeable
TRAIN034979,ungradeable
TRAIN031410,ungradeable
TRAIN080849,ungradeable
TRAIN060932,ungradeable
TRAIN062629,ungradeable
TRAIN091942,ungradeable
TRAIN002718,ungradeable
TRAIN006702,ungradeable
TRAIN053038,ungradeable
